codigo,descricao,cd_mun
8731,LAVRAS DO SUL,4311502
8733,LIBERATO SALZANO,4311601
8735,MACHADINHO,4311700
8737,MARAU,4311809
8739,MARCELINO RAMOS,4311908
8741,MARIANO MORO,4312005
8743,MATA,4312104
8745,MAXIMILIANO DE ALMEIDA,4312203
8747,MIRAGUAI,4312302
8749,MONTENEGRO,4312401
8751,MOSTARDAS,4312500
8753,MUCUM,4312609
8755,NAO-ME-TOQUE,4312658
8757,NONOAI,4312708
8759,NOVA ARACA,4312807
8761,NOVA BASSANO,4312906
8763,NOVA BRESCIA,4313003
8765,NOVA PALMA,4313102
8767,NOVA PETROPOLIS,4313201
8769,NOVA PRATA,4313300
8771,NOVO HAMBURGO,4313409
8773,OSORIO,4313508
8775,PAIM FILHO,4313607
8777,PALMEIRA DAS MISSOES,4313706
8779,PALMITINHO,4313805
8781,PANAMBI,4313904
8783,PARAI,4314001
8785,PASSO FUNDO,4314100
8787,PEDRO OSORIO,4314209
8789,PEJUCARA,4314308
8791,PELOTAS,4314407
8793,PINHEIRO MACHADO,4314506
8795,PIRATINI,4314605
8797,PLANALTO,4314704
8799,PORTAO,4314803
8801,PORTO ALEGRE,4314902
8803,PORTO LUCENA,4315008
8805,PORTO XAVIER,4315107
8807,PUTINGA,4315206
8809,QUARAI,4315305
8811,REDENTORA,4315404
8813,RESTINGA SECA,4315503
8815,RIO GRANDE,4315602
8817,RIO PARDO,4315701
8819,ROCA SALES,4315800
8821,RODEIO BONITO,4315909
8823,ROLANTE,4316006
8825,RONDA ALTA,4316105
8827,RONDINHA,4316204
8829,ROQUE GONZALES,4316303
8831,ROSARIO DO SUL,4316402
8833,SALVADOR DO SUL,4316501
8835,SANANDUVA,4316600
8837,SANTA BARBARA DO SUL,4316709
8839,SANTA CRUZ DO SUL,4316808
8841,SANTA MARIA,4316907
8843,SANTANA DA BOA VISTA,4317004
8845,SANTANA DO LIVRAMENTO,4317103
8847,SANTA ROSA,4317202
8849,SANTA VITORIA DO PALMAR,4317301
8851,SANTIAGO,4317400
8853,SANTO ANGELO,4317509
8855,SANTO ANTONIO DA PATRULHA,4317608
8857,SANTO ANTONIO DAS MISSOES,4317707
8859,SANTO AUGUSTO,4317806
8861,SANTO CRISTO,4317905
8863,SAO BORJA,4318002
8865,SAO FRANCISCO DE ASSIS,4318101
8867,SAO FRANCISCO DE PAULA,4318200
8869,SAO GABRIEL,4318309
8871,SAO JERONIMO,4318408
8873,SAO JOSE DO NORTE,4318507
8875,SAO JOSE DO OURO,4318606
8877,SAO LEOPOLDO,4318705
8879,SAO LOURENCO DO SUL,4318804
8881,SAO LUIZ GONZAGA,4318903
8883,SAO MARCOS,4319000
8885,SAO MARTINHO,4319109
8887,SAO NICOLAU,4319208
8889,SAO PAULO DAS MISSOES,4319307
8891,SAO PEDRO DO SUL,4319406
8893,SAO SEBASTIAO DO CAI,4319505
8895,SAO SEPE,4319604
8897,SAO VALENTIM,4319703
8899,SAPIRANGA,4319901
8901,SAPUCAIA DO SUL,4320008
8903,SARANDI,4320107
8905,SEBERI,4320206
8907,SELBACH,4320305
8909,SERAFINA CORREA,4320404
8911,SERTAO,4320503
8913,SEVERIANO DE ALMEIDA,4320602
8915,CAPAO DA CANOA,4304630
8917,SOBRADINHO,4320701
8919,SOLEDADE,4320800
8921,TAPEJARA,4320909
8923,TAPERA,4321006
8925,TAPES,4321105
8927,TAQUARA,4321204
8929,TAQUARI,4321303
8931,TENENTE PORTELA,4321402
8933,TORRES,4321501
8935,TRAMANDAI,4321600
8937,TRES COROAS,4321709
8939,TRES DE MAIO,4321808
8941,TRES PASSOS,4321907
8943,TRIUNFO,4322004
8945,TUCUNDUVA,4322103
8947,TUPANCIRETA,4322202
8949,TUPARENDI,4322301
8951,URUGUAIANA,4322400
8953,VACARIA,4322509
8955,VENANCIO AIRES,4322608
8957,VERA CRUZ,4322707
8959,VERANOPOLIS,4322806
8961,VIADUTOS,4322905
8963,VIAMAO,4323002
8965,VICENTE DUTRA,4323101
8967,PALMARES DO SUL,4313656
8969,VICTOR GRAEFF,4323200
8971,TAVARES,4321352
8973,CAPAO DO LEAO,4304663
8975,SALTO DO JACUI,4316451
8977,COTIPORA,4305959
8979,COLIDER,5103205
8981,NOVA BRASILANDIA,5106208
8983,PARANATINGA,5106307
8985,SINOP,5107909
8987,ALTA FLORESTA,5100250
8989,ARAPUTANGA,5101258
8991,JAURU,5105002
8993,SAO JOSE DOS QUATRO MARCOS,5107107
8995,RIO BRANCO,5107206
8997,SALTO DO CEU,5107750
8999,PONTES E LACERDA,5106752
9001,ACORIZAL,5100102
9003,AGUA CLARA,5000203
9005,ALTO ARAGUAIA,5100300
9007,ALTO GARCAS,5100409
9009,ALTO PARAGUAI,5100508
9011,AMAMBAI,5000609
9013,ANASTACIO,5000708
9015,ANAURILANDIA,5000807
9017,ANTONIO JOAO,5000906
9019,APARECIDA DO TABOADO,5001003
9021,AQUIDAUANA,5001102
9023,ARAGUAINHA,5101209
9025,ARENAPOLIS,5101308
9027,ARIPUANA,5101407
9029,BANDEIRANTES,5001508
9031,BARAO DE MELGACO,5101605
9033,BARRA DO BUGRES,5101704
9035,BARRA DO GARCAS,5101803
9037,BATAGUASSU,5001904
9039,BATAYPORA,5002001
9041,BELA VISTA,5002100
9043,BONITO,5002209
9045,BRASILANDIA,5002308
9047,CACERES,5102504
9049,CAMAPUA,5002605
9051,CAMPO GRANDE,5002704
9053,CARACOL,5002803
9055,CAARAPO,5002407
9057,CASSILANDIA,5002902
9059,CHAPADA DOS GUIMARAES,5103007
9061,CORGUINHO,5003108
9063,CORUMBA,5003207
9065,COXIM,5003306
9067,CUIABA,5103403
9069,DIAMANTINO,5103502
9071,DOM AQUINO,5103601
9073,DOURADOS,5003702
9075,FATIMA DO SUL,5003801
9077,GENERAL CARNEIRO,5103908
9079,GLORIA DE DOURADOS,5004007
9081,GUIA LOPES DA LAGUNA,5004106
9083,GUIRATINGA,5104203
9085,IGUATEMI,5004304
9087,INOCENCIA,5004403
9089,ITAPORA,5004502
9091,ITIQUIRA,5104609
9093,IVINHEMA,5004700
9095,JACIARA,5104807
9097,JARAGUARI,5004908
9099,JARDIM,5005004
9101,JATEI,5005103
9103,LADARIO,5005202
9105,LUCIARA,5105309
9107,MARACAJU,5005400
9109,VILA BELA DA SANTISSIMA TRINDADE,5105507
9111,MIRANDA,5005608
9113,NAVIRAI,5005707
9115,NIOAQUE,5005806
9117,NOBRES,5105903
9119,NORTELANDIA,5106000
9121,NOSSA SENHORA DO LIVRAMENTO,5106109
9123,NOVA ANDRADINA,5006200
9125,PARANAIBA,5006309
9127,PEDRO GOMES,5006408
9129,POCONE,5106505
9131,PONTA PORA,5006606
9133,PONTE BRANCA,5106703
9135,PORTO DOS GAUCHOS,5106802
9137,PORTO MURTINHO,5006903
9139,POXOREU,5107008
9141,RIBAS DO RIO PARDO,5007109
9143,RIO BRILHANTE,5007208
9145,RIO NEGRO,5007307
9147,RIO VERDE DE MATO GROSSO,5007406
9149,ROCHEDO,5007505
9151,RONDONOPOLIS,5107602
9153,ROSARIO OESTE,5107701
9155,SANTO ANTONIO DO LEVERGER,5107800
9157,SIDROLANDIA,5007901
9159,TERENOS,5008008
9161,TESOURO,5108105
9163,TORIXOREU,5108204
9165,TRES LAGOAS,5008305
9167,VARZEA GRANDE,5108402
9169,ANGELICA,5000856
9171,ARAL MOREIRA,5001243
9173,ELDORADO,5003751
9175,DEODAPOLIS,5003454
9177,MIRASSOL D'OESTE,5105622
9179,MUNDO NOVO,5005681
9181,PEDRA PRETA,5106372
9183,SAO FELIX DO ARAGUAIA,5107859
9185,TANGARA DA SERRA,5107958
9187,VICENTINA,5008404
9189,JUSCIMEIRA,5105200
9191,AGUA BOA,5100201
9193,CANARANA,5102702
9195,NOVA XAVANTINA,5106257
9197,SANTA TEREZINHA,5107776
9199,SAO JOSE DO RIO CLARO,5107305
9201,ABADIANIA,5200100
9203,AGUA LIMPA,5200209
9205,ALEXANIA,5200308
9207,ALMAS,1700400
9209,ALOANDIA,5200506
9211,ALTO PARAISO DE GOIAS,5200605
9213,ALVORADA,1700707
9215,ALVORADA DO NORTE,5200803
9217,AMORINOPOLIS,5200902
9219,ANANAS,1701002
9221,ANAPOLIS,5201108
9223,ANHANGUERA,5201207
9225,ANICUNS,5201306
9227,APARECIDA DE GOIANIA,5201405
9229,APORE,5201504
9231,ARACU,5201603
9233,ARAGARCAS,5201702
9235,ARAGOIANIA,5201801
9237,ARAGUACEMA,1701903
9239,ARAGUACU,1702000
9241,ARAGUAINA,1702109
9243,ARAGUATINS,1702208
9245,ARAPOEMA,1702307
9247,ARRAIAS,1702406
9249,ARUANA,5202502
9251,AURILANDIA,5202601
9253,AURORA DO TOCANTINS,1702703
9255,AVELINOPOLIS,5202809
9257,AXIXA DO TOCANTINS,1702901
9259,BABACULANDIA,1703008
9261,BALIZA,5203104
9263,BARRO ALTO,5203203
9265,BELA VISTA DE GOIAS,5203302
9267,BOM JARDIM DE GOIAS,5203401
9269,BOM JESUS DE GOIAS,5203500
9271,BRAZABRANTES,5203609
9273,BREJINHO DE NAZARE,1703701
9275,BRITANIA,5203807
9277,BURITI ALEGRE,5203906
9279,CABECEIRAS,5204003
9281,CACHOEIRA ALTA,5204102
9283,CACHOEIRA DE GOIAS,5204201
9285,CACU,5204300
9287,CAIAPONIA,5204409
9289,CALDAS NOVAS,5204508
9291,CAMPESTRE DE GOIAS,5204607
9293,CAMPINORTE,5204706
9295,CAMPO ALEGRE DE GOIAS,5204805
9297,CAMPOS BELOS,5204904
9299,CARMO DO RIO VERDE,5205000
9301,CATALAO,5205109
9303,CATURAI,5205208
9305,CAVALCANTE,5205307
9307,CERES,5205406
9309,DIVINOPOLIS DE GOIAS,5208301
9311,COLINAS DO TOCANTINS,1705508
9313,CONCEICAO DO TOCANTINS,1705607
9315,CORREGO DO OURO,5205703
9317,CORUMBA DE GOIAS,5205802
9319,CORUMBAIBA,5205901
9321,COUTO DE MAGALHAES,1706001
9323,CRISTALANDIA,1706100
9325,CRISTALINA,5206206
9327,CRISTIANOPOLIS,5206305
9329,CRIXAS,5206404
9331,CROMINIA,5206503
9333,CUMARI,5206602
9335,DAMIANOPOLIS,5206701
9337,DAMOLANDIA,5206800
9339,DAVINOPOLIS,5206909
9341,DIANOPOLIS,1707009
9343,DIORAMA,5207105
9345,DOIS IRMAOS DO TOCANTINS,1707207
9347,DUERE,1707306
9349,EDEIA,5207402
9351,ESTRELA DO NORTE,5207501
9353,FAZENDA NOVA,5207600
9355,FILADELFIA,1707702
9357,FIRMINOPOLIS,5207808
9359,FLORES DE GOIAS,5207907
9361,FORMOSA,5208004
9363,FORMOSO,5208103
9365,FORMOSO DO ARAGUAIA,1708205
9367,GOIANAPOLIS,5208400
9369,GOIANDIRA,5208509
9371,GOIANESIA,5208608
9373,GOIANIA,5208707
9375,GOIANIRA,5208806
9377,GOIAS,5208905
9379,GOIATUBA,5209101
9381,GUAPO,5209200
9383,GUARANI DE GOIAS,5209408
9385,GURUPI,1709500
9387,HEITORAI,5209606
9389,HIDROLANDIA,5209705
9391,HIDROLINA,5209804
9393,IACIARA,5209903
9395,INHUMAS,5210000
9397,IPAMERI,5210109
9399,IPORA,5210208
9401,ISRAELANDIA,5210307
9403,ITABERAI,5210406
9405,ITACAJA,1710508
9407,ITAGUARU,5210604
9409,ITAGUATINS,1710706
9411,ITAJA,5210802
9413,ITAPACI,5210901
9415,ITAPIRAPUA,5211008
9417,ITAPORA DO TOCANTINS,1711100
9419,ITAPURANGA,5211206
9421,ITARUMA,5211305
9423,ITAUCU,5211404
9425,ITUMBIARA,5211503
9427,IVOLANDIA,5211602
9429,JANDAIA,5211701
9431,JARAGUA,5211800
9433,JATAI,5211909
9435,JAUPACI,5212006
9437,JOVIANIA,5212105
9439,JUSSARA,5212204
9441,ALIANCA DO TOCANTINS,1700350
9443,LEOPOLDO DE BULHOES,5212303
9445,LUZIANIA,5212501
9447,MAIRIPOTABA,5212600
9449,MAMBAI,5212709
9451,MARA ROSA,5212808
9453,MARZAGAO,5212907
9455,PARANAIGUARA,5216304
9457,MAURILANDIA,5213004
9459,MINEIROS,5213103
9461,MIRACEMA DO TOCANTINS,1713205
9463,MIRANORTE,1713304
9465,MOIPORA,5213400
9467,MONTE ALEGRE DE GOIAS,5213509
9469,MONTE DO CARMO,1713601
9471,MONTES CLAROS DE GOIAS,5213707
9473,MORRINHOS,5213806
9475,MOSSAMEDES,5213905
9477,MOZARLANDIA,5214002
9479,MUTUNOPOLIS,5214101
9481,NATIVIDADE,1714203
9483,NAZARE,1714302
9485,NAZARIO,5214408
9487,NEROPOLIS,5214507
9489,NIQUELANDIA,5214606
9491,NOVA AMERICA,5214705
9493,NOVA AURORA,5214804
9495,NOVA ROMA,5214903
9497,NOVA VENEZA,5215009
9499,NOVO ACORDO,1715101
9501,NOVO BRASIL,5215207
9503,ORIZONA,5215306
9505,OURO VERDE DE GOIAS,5215405
9507,OUVIDOR,5215504
9509,PADRE BERNARDO,5215603
9511,PALMEIRAS DE GOIAS,5215702
9513,PALMELO,5215801
9515,PALMINOPOLIS,5215900
9517,PANAMA,5216007
9519,PARAISO DO TOCANTINS,1716109
9521,PARANA,1716208
9523,PARAUNA,5216403
9525,PEDRO AFONSO,1716505
9527,PEIXE,1716604
9529,COLMEIA,1716703
9531,PETROLINA DE GOIAS,5216809
9533,GOIATINS,1709005
9535,PILAR DE GOIAS,5216908
9537,PINDORAMA DO TOCANTINS,1717008
9539,PIRACANJUBA,5217104
9541,PIRANHAS,5217203
9543,PIRENOPOLIS,5217302
9545,PIRES DO RIO,5217401
9547,PIUM,1717503
9549,PONTALINA,5217708
9551,PONTE ALTA DO BOM JESUS,1717800
9553,PONTE ALTA DO TOCANTINS,1717909
9555,PORANGATU,5218003
9557,PORTELANDIA,5218102
9559,PORTO NACIONAL,1718204
9561,POSSE,5218300
9563,QUIRINOPOLIS,5218508
9565,RIALMA,5218607
9567,RIANAPOLIS,5218706
9569,LIZARDA,1712405
9571,RIO VERDE,5218805
9573,RUBIATABA,5218904
9575,SANCLERLANDIA,5219001
9577,SANTA BARBARA DE GOIAS,5219100
9579,SANTA CRUZ DE GOIAS,5219209
9581,SANTA HELENA DE GOIAS,5219308
9583,SANTA RITA DO ARAGUAIA,5219407
9585,SANTA ROSA DE GOIAS,5219506
9587,SANTA TEREZA DE GOIAS,5219605
9589,SANTA TEREZINHA DE GOIAS,5219704
9591,SAO DOMINGOS,5219803
9593,SAO FRANCISCO DE GOIAS,5219902
9595,PLANALTINA,5217609
9597,SAO JOAO D'ALIANCA,5220009
9599,SAO LUIS DE MONTES BELOS,5220108
9601,SAO MIGUEL DO ARAGUAIA,5220207
9603,SAO SEBASTIAO DO TOCANTINS,1720309
9605,SAO SIMAO,5220405
9607,SERRANOPOLIS,5220504
9609,SILVANIA,5220603
9611,SITIO D'ABADIA,5220702
9613,SITIO NOVO DO TOCANTINS,1720804
9615,TAGUATINGA,1720903
9617,TAQUARAL DE GOIAS,5221007
9619,TOCANTINIA,1721109
9621,TOCANTINOPOLIS,1721208
9623,TRES RANCHOS,5221304
9625,TRINDADE,5221403
9627,GUARAI,1709302
9629,PRESIDENTE KENNEDY,1718402
9631,TURVANIA,5221502
9633,URUACU,5221601
9635,URUANA,5221700
9637,URUTAI,5221809
9639,VARJAO,5221908
9641,VIANOPOLIS,5222005
9643,XAMBIOA,1722107
9645,ACREUNA,5200134
9647,MINACU,5213087
9649,PALMEIROPOLIS,1715754
9651,MUNDO NOVO,5214051
9653,NOVA CRIXAS,5214838
9655,NOVA GLORIA,5214861
9657,VICENTINOPOLIS,5222054
9659,SILVANOPOLIS,1720655
9661,AMERICANO DO BRASIL,5200852
9663,NOVA OLINDA,1714880
9665,WANDERLANDIA,1722081
9667,FIGUEIROPOLIS,1707652
9669,ARAGUAPAZ,5202155
9671,ARENOPOLIS,5202353
9673,CACHOEIRA DOURADA,5204250
9675,DOVERLANDIA,5207253
9677,SANTO ANTONIO DO DESCOBERTO,5219753
9679,RIO SONO,1718758
9681,INDIARA,5209952
9683,FATIMA,1707553
9685,AUGUSTINOPOLIS,1702554
9687,CAMPINACU,5204656
9689,SANTA ISABEL,5219357
9691,SAO VALERIO DA NATIVIDADE,1720499
9693,BARROLANDIA,1703107
9695,BERNARDO SAYAO,1703206
9697,COMBINADO,1705557
9699,GOIANORTE,1708304
9701,BRASILIA,5300108
9703,NOVO ALEGRE,1715150
9705,PEQUIZEIRO,1716653
9707,EXTERIOR,0
9711,MARIANOPOLIS DO TOCANTINS,1712504
9713,APARECIDA DO RIO NEGRO,1701101
9715,BURITI DO TOCANTINS,1703800
9717,CASEARA,1703909
9719,DIVINOPOLIS DO TOCANTINS,1707108
9721,NOVA ROSALANDIA,1715002
9723,PORTO ALEGRE DO TOCANTINS,1718006
9725,PRAIA NORTE,1718303
9727,SAMPAIO,1718808
9729,SANTA ROSA DO TOCANTINS,1718907
9731,SANTA TEREZA DO TOCANTINS,1719004
9733,PALMAS,1721000
9735,NOVO PLANALTO,5215256
9737,PALESTINA DE GOIAS,5215652
9739,PARANHOS,5006358
9741,RIBEIRAO CASCALHEIRA,5107180
9743,SANTA FE DE GOIAS,5219258
9745,SANTA RITA DO PARDO,5007554
9747,SAO JOAO DA PARAUNA,5220058
9749,SAO LUIZ DO NORTE,5220157
9751,SAO MIGUEL DO PASSA QUATRO,5220264
9753,SENADOR CANEDO,5220454
9755,SIMOLANDIA,5220686
9757,SONORA,5007935
9759,TERESINA DE GOIAS,5221080
9761,TROMBAS,5221452
9763,TAPURAH,5108006
9765,TURVELANDIA,5221551
9767,ALAGOINHA DO PIAUI,2200251
9769,ADELANDIA,5200159
9771,AGUA FRIA DE GOIAS,5200175
9773,APIACAS,5100805
9775,BONFINOPOLIS,5203559
9777,CAMPO NOVO DO PARECIS,5102637
9779,CAMPO VERDE,5102678
9781,CAMPOS VERDES,5204953
9783,CASTANHEIRA,5102850
9785,CEZARINA,5205455
9787,CHAPADAO DO SUL,5002951
9789,CLAUDIA,5103056
9791,COLINAS DO SUL,5205521
9793,DOIS IRMAOS DO BURITI,5003488
9795,EDEALINA,5207352
9797,FAINA,5207535
9799,GOUVELANDIA,5209150
9801,BODOQUENA,5002159
9803,COSTA RICA,5003256
9805,DOURADINA,5003504
9807,ITAQUIRAI,5004601
9809,SAO GABRIEL DO OESTE,5007695
9811,SELVIRIA,5007802
9813,SETE QUEDAS,5007703
9815,TACURU,5007950
9817,TAQUARUSSU,5007976
9819,JUARA,5105101
9821,TEUTONIA,4321451
9823,BOM PRINCIPIO,4302352
9825,PAROBE,4314050
9827,FORTALEZA DOS VALOS,4308458
9829,JOIA,4311155
9831,JUINA,5105150
9833,DENISE,5103452
9835,IRANDUBA,1301852
9837,ITAMARATI,1301951
9839,MANAQUIRI,1302553
9841,PRESIDENTE FIGUEIREDO,1303536
9843,RIO PRETO DA EVA,1303569
9845,SAO SEBASTIAO DO UATUMA,1303957
9847,TABATINGA,1304062
9849,UARINI,1304260
9851,TONANTINS,1304237
9853,QUIXELO,2311355
9855,UMIRIM,2313757
9857,VARJOTA,2313955
9859,JABORANDI,2917359
9861,JANGADA,5104906
9863,CAMPINAPOLIS,5102603
9865,COCALINHO,5103106
9867,NOVO SAO JOAQUIM,5106281
9869,ARAGUAIANA,5101001
9871,PRIMAVERA DO LESTE,5107040
9873,BRASNORTE,5101902
9875,PORTO ESPERIDIAO,5106828
9877,INDIAVAI,5104500
9879,RESERVA DO CABACAL,5107156
9881,FIGUEIROPOLIS D'OESTE,5103809
9883,COMODORO,5103304
9885,PARANAITA,5106299
9887,GUARANTA DO NORTE,5104104
9889,NOVA CANAA DO NORTE,5106216
9891,PEIXOTO DE AZEVEDO,5106422
9893,NOVA OLIMPIA,5106232
9895,PORTO ALEGRE DO NORTE,5106778
9897,VILA RICA,5108600
9899,MARCELANDIA,5105580
9901,ITAUBA,5104559
9903,NOVO HORIZONTE DO NORTE,5106273
9905,VERA,5108501
9907,SORRISO,5107925
9909,TERRA NOVA DO NORTE,5108055
9911,ALTO TAQUARI,5100607
9913,NOVA TEBAS,4117271
9915,DIAMANTE D'OESTE,4107157
9917,QUITERIANOPOLIS,2311264
9919,ITAGUARI,5210562
9921,JURUENA,5105176
9923,JUTI,5005152
9925,LUCAS DO RIO VERDE,5105259
9927,MATRINCHA,5212956
9929,MATUPA,5105606
9931,MIMOSO DE GOIAS,5213053
9933,MONTIVIDIU,5213756
9935,MORRO AGUDO DE GOIAS,5213855
9937,NOVA MUTUM,5106224
9939,ABDON BATISTA,4200051
9941,APIUNA,4201257
9943,CELSO RAMOS,4204152
9945,DOUTOR PEDRINHO,4205159
9947,GODOY MOREIRA,4108551
9949,IBEMA,4109757
9951,IPORA DO OESTE,4207650
9953,IRACEMINHA,4207759
9955,IVATE,4111555
9957,JOSE BOITEUX,4209151
9959,LINDOESTE,4113452
9961,LINDOIA DO SUL,4209854
9963,MAREMA,4210555
9965,OURO VERDE DO OESTE,4117453
9967,SANTA ROSA DO SUL,4215653
9969,SANTA TEREZA DO OESTE,4124020
9971,TIMBO GRANDE,4218251
9973,UNIAO DO OESTE,4218855
9975,URUPEMA,4218954
9977,VITOR MEIRELES,4219358
9979,BOM SUCESSO DO SUL,4103222
9981,HONORIO SERPA,4109658
9983,FAZENDA RIO GRANDE,4107652
9985,ITAPOA,4208450
9989,SERRA ALTA,4217550
9991,TUNAPOLIS,4218756
9993,GUARINOS,5209457
9995,RIO QUENTE,5218789
9997,CORONEL SAPUCAIA,5003157
